student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
604,C++;Java,4,90.77,7,0,1
605,Data Analysis;Machine Learning,0,88.91,7,4,1
606,C++;SQL,2,98.56,8,2,0
607,Machine Learning;Data Analysis,3,97.23,8,4,1
608,Java;Data Analysis,0,90.49,6,1,0
609,Java;SQL;Python,3,80.82,8,2,0
610,C++;SQL;Python,5,68.17,5,2,1
611,Machine Learning;Python;SQL,3,81.81,8,2,0
612,Java,2,90.61,1,1,1
613,C++;Machine Learning,1,95.83,1,1,1
614,C++,4,91.59,5,3,1
615,Java,4,67.81,2,1,1
616,SQL;Python,2,83.99,1,1,1
617,Python;C++,3,73.29,7,4,1
618,SQL;Java;C++,0,60.37,6,1,1
619,SQL,3,68.01,7,0,1
620,Python,2,64.53,5,4,1
621,Python;SQL,4,93.71,8,3,0
622,Java,3,70.34,8,0,1
623,SQL,4,71.39,1,3,1
624,Data Analysis;Java,0,98.4,9,2,0
625,C++;Data Analysis;Python,4,75.16,4,2,0
626,Python,4,60.38,8,2,0
627,Java;Data Analysis,1,71.35,2,1,1
628,Data Analysis;Machine Learning;C++,1,64.77,4,1,1
629,SQL,5,64.11,7,4,0
630,SQL,1,63.1,1,0,1
631,Python,4,83.73,5,0,0
632,C++,2,67.57,3,2,0
633,Machine Learning;C++;Python,4,74.45,5,2,1
634,C++,2,94.48,2,1,0
635,Machine Learning;Python;Java,2,76.97,5,3,1
636,Java;SQL;C++,1,96.63,6,0,1
637,Machine Learning,3,79.92,9,0,1
638,Java;Machine Learning,0,75.95,2,3,0
639,Java;Python,1,90.02,4,0,1
640,SQL;Python;Machine Learning,1,62.93,7,0,1
641,C++;Python,3,63.58,1,1,1
642,C++;SQL;Machine Learning,0,86.08,6,0,0
643,Python;SQL;Data Analysis,4,79.48,0,2,0
644,Java;Python,5,91.62,6,2,0
645,Data Analysis;SQL;Java,5,96.65,0,4,0
646,SQL,4,75.53,3,1,0
647,SQL;Java;C++,1,83.86,3,1,0
648,C++;Java;Machine Learning,0,80.03,4,2,0
649,Data Analysis,1,99.26,1,1,1
650,Python;SQL,2,93.24,5,1,0
651,Python,1,96.47,5,4,0
652,Python,1,70.17,7,3,0
653,SQL;Machine Learning,4,90.9,9,0,0
654,Machine Learning;C++,4,70.62,0,4,1
655,Python;Java,4,68.35,3,3,0
656,SQL;Python,5,97.77,1,0,1
657,SQL;Data Analysis;Python,2,60.77,7,2,0
658,C++;Data Analysis,4,98.62,3,3,0
659,C++;Data Analysis;SQL,0,65.97,7,0,1
660,C++,5,92.78,1,4,0
661,C++;SQL;Machine Learning,3,71.04,3,0,0
662,Data Analysis,0,74.03,8,1,0
663,Python;C++,0,68.67,4,0,1
664,Java;Machine Learning;SQL,4,83.42,5,2,0
665,Python;Data Analysis,3,73.92,9,4,1
666,Data Analysis;SQL,3,86.3,8,3,0
667,C++;Machine Learning,5,60.63,8,0,1
668,C++;Java;Data Analysis,3,62.57,6,4,0
669,C++;Python,2,63.99,1,2,0
670,SQL;Machine Learning;C++,4,76.76,6,3,1
671,Data Analysis;Python,3,92.59,8,0,1
672,Data Analysis,5,95.53,1,2,0
673,C++;SQL;Java,2,69.79,6,1,0
674,Java,1,82.97,6,4,1
675,Data Analysis;C++;Python,1,90.73,2,4,1
676,Python,2,71.55,5,0,0
677,Data Analysis,5,76.36,7,2,0
678,SQL;C++,2,80.96,9,3,1
679,Python;Machine Learning;Java,4,65.39,7,3,0
680,C++;SQL;Machine Learning,4,61.04,2,3,1
681,Python;Machine Learning,1,66.11,5,3,0
682,Machine Learning,3,85.07,1,0,0
683,C++;SQL,5,62.94,1,0,0
684,SQL;Java;Python,1,67.59,7,4,0
685,Data Analysis,3,73.51,9,2,0
686,C++,3,63.11,4,1,1
687,C++;Machine Learning;Python,4,67.67,4,0,1
688,SQL;C++,0,96.45,3,3,1
689,Machine Learning,0,60.77,9,1,0
690,Data Analysis;C++,2,86.14,3,4,1
691,Python,4,75.38,7,3,0
692,Python,3,86.91,2,2,0
693,Java;C++,5,83.55,2,1,0
694,Data Analysis,0,68.94,7,4,0
695,Data Analysis;SQL,3,93.89,2,0,1
696,Python;Machine Learning;SQL,0,79.68,1,2,0
697,Java;Data Analysis,0,92.9,4,3,0
698,Machine Learning;Java,0,76.24,2,1,1
699,Java,5,99.39,5,4,0
700,Java,4,90.82,6,1,1
701,Python;SQL,5,98.64,2,2,1
702,Machine Learning;SQL;C++,1,80.57,8,0,1
703,Java;Machine Learning;Python,3,78.95,9,0,1
704,SQL,4,90.22,0,2,0
705,Data Analysis;C++,4,95.21,6,3,1
706,C++;Data Analysis;Python,4,98.57,3,1,0
707,SQL,4,72.98,6,3,0
708,Python;C++;Machine Learning,5,91.95,8,4,1
709,Machine Learning;SQL;Java,4,68.43,8,3,0
710,Data Analysis;Machine Learning;Java,2,81.82,0,2,0
711,C++,3,67.19,9,0,1
712,Python;Data Analysis;Java,4,73.9,3,2,1
713,Java;Data Analysis,3,97.25,6,2,0
714,Data Analysis;Java,2,65.84,9,1,1
715,Machine Learning;SQL,2,85.3,5,2,0
716,SQL,3,83.72,8,4,1
717,Data Analysis,0,64.83,6,1,1
718,SQL;Java;Data Analysis,1,73.04,2,1,0
719,Machine Learning;Python;Java,0,82.52,6,3,0
720,Machine Learning;Java;Data Analysis,0,67.49,9,2,0
721,Machine Learning;Data Analysis;SQL,5,92.02,4,3,1
722,Python;Data Analysis;Machine Learning,0,98.89,1,3,1
723,Data Analysis,4,68.59,9,1,0
724,SQL;Java;C++,5,67.48,2,3,1
725,Data Analysis;Python;C++,5,78.2,5,3,0
726,Machine Learning;SQL;Data Analysis,2,89.91,5,1,1
727,Java;C++,0,71.26,6,1,0
728,C++;Python,2,60.8,5,0,0
729,Python;Java;C++,3,81.65,8,2,1
730,C++;Data Analysis,1,98.26,4,0,1
731,SQL,5,75.65,4,1,1
732,Java;SQL;Machine Learning,3,76.81,7,4,0
733,SQL;C++;Java,3,98.76,7,3,0
734,Machine Learning;Data Analysis,4,87.78,0,3,1
735,SQL,1,88.77,2,1,0
736,C++,3,82.51,5,3,0
737,SQL,3,98.98,5,0,1
738,Java;Data Analysis,1,87.55,0,3,1
739,Python,1,95.8,1,4,1
740,C++;Machine Learning,3,87.98,9,2,0
741,Java;Data Analysis,1,89.4,6,0,0
742,Machine Learning;SQL,3,71.62,0,2,0
743,Java,3,72.14,9,2,0
744,Machine Learning;C++,4,91.32,4,4,0
745,SQL;C++,0,71.87,0,4,1
746,Python,3,82.51,5,4,0
747,Machine Learning;C++,2,69.97,6,4,0
748,Java,5,92.68,7,0,1
749,SQL;Python;Machine Learning,0,64.42,2,4,0
750,C++;Machine Learning,0,93.18,2,0,0
751,Data Analysis;C++;SQL,0,84.11,0,3,1
752,Python;Data Analysis;C++,4,67.48,2,2,1
753,SQL,3,81.68,4,3,0
754,SQL;C++;Data Analysis,4,71.3,5,3,1
755,C++,3,72.94,2,1,0
756,Machine Learning,4,74.06,3,3,1
757,Java;SQL;Machine Learning,4,62.53,4,3,0
758,C++,5,99.44,4,1,1
759,C++;Machine Learning;SQL,2,61.26,8,3,1
760,Data Analysis;Machine Learning;Python,4,86.5,7,1,0
761,Python,5,74.85,0,0,0
762,SQL;Data Analysis,1,85.84,1,2,1
763,SQL;Java;Machine Learning,2,74.25,4,4,0
764,Machine Learning;C++;Python,4,86.95,2,3,0
765,Python,0,89.17,6,0,0
766,Data Analysis,1,87.62,5,2,1
767,C++;Machine Learning,1,64.56,1,0,0
768,Java;Machine Learning,5,86.28,7,1,1
769,Java;SQL;Machine Learning,1,71.2,4,0,0
770,C++,2,61.15,5,3,0
771,Data Analysis;SQL;Machine Learning,4,76.59,7,3,0
772,Machine Learning;Data Analysis;C++,4,77.34,5,4,1
773,Machine Learning;SQL;C++,0,78.69,9,4,1
774,SQL,5,88.19,2,3,0
775,Data Analysis;Python,0,72.35,6,0,1
776,Machine Learning;SQL,1,72.61,3,3,0
777,Data Analysis;Python;C++,0,62.42,5,0,1
778,Data Analysis;Machine Learning,2,87.47,5,3,0
779,Java;Python;C++,4,82.71,4,2,1
780,Machine Learning,1,73.98,0,0,0
781,Data Analysis;Machine Learning;C++,0,88.21,7,1,1
782,Data Analysis,5,81.49,9,1,0
783,Python,2,78.77,1,4,0
784,Data Analysis;Python;Java,2,80.45,3,2,0
785,C++,0,85.45,2,1,1
786,C++;Java,4,86.4,5,3,0
787,Data Analysis;Java,0,71.56,0,1,1
788,Machine Learning;Data Analysis,1,65.63,8,3,0
789,Data Analysis;Python,0,66.27,4,2,1
790,Java;Machine Learning;Data Analysis,2,85.58,4,4,0
791,SQL;C++;Machine Learning,0,94.91,3,1,1
792,Java;C++,4,76.38,3,4,0
793,SQL;Machine Learning;Data Analysis,5,66.78,0,2,0
794,Data Analysis;SQL;C++,3,90.26,8,0,0
795,Java,0,93.3,8,2,1
796,Machine Learning;SQL,4,95.22,3,2,0
797,SQL,4,84.27,9,2,1
798,Data Analysis;Java,5,94.43,9,0,1
799,Data Analysis;C++;SQL,2,60.62,3,0,1
800,SQL;Machine Learning,4,64.29,6,2,0
801,SQL;Data Analysis;Python,4,63.7,3,0,1
802,Data Analysis;Machine Learning;C++,4,88.5,0,3,1
803,SQL;Java,4,62.78,8,2,1
804,Python;SQL,1,79.85,1,1,1
805,Python;SQL;C++,1,78.91,4,3,0
806,SQL;C++;Java,2,72.43,3,2,0
807,Machine Learning,0,94.82,7,1,1
808,Machine Learning;SQL,4,66.82,5,1,1
809,Python,5,74.1,6,4,1
810,Data Analysis;Machine Learning;Java,0,90.97,1,4,1
811,Python,5,61.22,3,1,1
812,Machine Learning;Java;Data Analysis,0,86.92,3,2,1
813,Python,2,92.66,1,2,1
814,SQL;C++,4,97.29,9,2,1
815,Data Analysis,4,95.05,3,2,0
816,Python,3,72.78,8,1,1
817,Java;C++;Machine Learning,5,83.45,7,0,1
818,Data Analysis;Java,0,63.09,0,0,1
819,SQL;Data Analysis,0,70.31,7,2,0
820,Python;Data Analysis;Java,1,63.77,8,4,0
821,Data Analysis;Python;Java,3,72.61,7,1,1
822,Java;Python,1,95.01,9,0,1
823,C++;Java,1,73.89,0,1,0
824,SQL;Python;Machine Learning,1,82.48,7,4,1
825,Machine Learning;Data Analysis,5,77.34,4,1,1
826,SQL,5,78.36,8,4,0
827,C++;Machine Learning,2,98.78,8,4,0
828,C++;Java;Data Analysis,2,71.85,5,3,0
829,Java;Python,1,85.09,2,4,1
830,Java;C++,3,76.8,6,3,1
831,SQL;Java;Python,0,62.45,2,4,0
832,SQL;Data Analysis;Java,5,79.57,6,4,1
833,Machine Learning,3,92.53,7,1,1
834,C++;Data Analysis;SQL,4,63.95,4,3,1
835,C++,5,62.78,4,0,0
836,Python;Java;Machine Learning,5,66.15,3,0,0
837,SQL;Java,2,90.58,2,1,0
838,SQL,0,88.96,7,0,0
839,Java;C++,0,82.6,5,0,1
840,SQL;Data Analysis,4,78.73,5,4,0
841,Data Analysis;Machine Learning;Python,4,95.53,1,2,0
842,Data Analysis;SQL,5,90.67,3,2,1
843,Java;Python;Machine Learning,1,92.48,4,0,1
844,SQL;Java,2,92.53,9,1,0
845,Data Analysis;Machine Learning,2,85.71,4,1,0
846,SQL;Python;Data Analysis,5,78.32,2,3,0
847,Machine Learning;Java,3,94.59,9,1,1
848,Java,1,97.04,4,1,0
849,Java;C++,5,60.95,4,4,0
850,Machine Learning;SQL;C++,1,62.06,1,4,0
851,Machine Learning;C++;Java,1,98.35,4,0,1
852,Data Analysis,1,71.09,2,1,0
853,Python;Machine Learning;C++,5,94.93,2,2,1
854,Data Analysis;SQL;Python,2,75.55,4,1,1
855,Python;Data Analysis;Java,2,64.76,8,1,1
856,Machine Learning;Java;Data Analysis,1,63.22,1,0,1
857,Machine Learning;C++,3,66.26,8,2,0
858,Data Analysis,0,70.0,2,0,1
859,Data Analysis,5,79.54,6,1,0
860,C++;Python;Data Analysis,0,88.06,0,2,1
861,C++,3,99.46,0,1,1
862,Machine Learning,5,77.66,7,0,1
863,C++;Machine Learning,1,80.73,8,0,1
864,Machine Learning,2,80.87,2,4,0
865,Data Analysis;SQL,0,81.58,5,2,0
866,Python;C++;SQL,4,80.71,2,4,1
867,Data Analysis,4,60.35,5,2,1
868,Machine Learning,3,60.07,6,3,0
869,Python,1,63.91,4,2,1
870,SQL;Python,0,64.06,2,1,0
871,Python;Data Analysis;C++,1,88.2,7,2,0
872,SQL,0,68.2,4,4,1
873,Java;Data Analysis,3,95.79,0,0,1
874,Data Analysis;C++;SQL,3,97.14,8,0,0
875,C++;Data Analysis,4,99.04,2,2,1
876,Python;Machine Learning,1,97.56,1,3,0
877,Data Analysis,5,70.88,2,0,1
878,Python;Java,4,80.39,6,0,1
879,C++;Machine Learning;Java,1,67.02,9,0,0
880,Java;Python;Machine Learning,4,92.25,7,3,0
881,C++;Machine Learning,5,95.54,1,4,0
882,Machine Learning;C++,2,94.05,6,2,1
883,Java,2,77.33,4,3,0
884,SQL;Java,2,90.35,8,2,1
885,Java;Python,2,63.9,6,1,0
886,Data Analysis,0,61.61,0,2,1
887,Machine Learning;Python,2,90.13,0,0,0
888,Java,5,77.01,5,3,0
889,Python,3,99.82,8,3,0
890,Python;C++;Data Analysis,3,63.89,0,4,1
891,Data Analysis,0,94.23,2,1,0
892,C++,2,79.2,4,4,1
893,Java;Machine Learning,2,93.09,3,4,1
894,Python,2,92.69,0,1,0
895,Machine Learning,4,96.64,9,0,0
896,Java;Machine Learning,1,71.91,3,3,0
897,Machine Learning;Data Analysis,4,97.99,3,2,1
898,SQL;Java;Data Analysis,1,66.07,9,1,1
899,Data Analysis,2,63.28,3,4,0
900,Java;C++;SQL,2,77.26,2,2,1
901,Python;Machine Learning,4,93.13,6,1,0
902,Data Analysis;Java;C++,4,78.94,0,1,1
903,C++;Python;SQL,1,93.17,1,0,0
904,Data Analysis;C++;SQL,3,89.19,0,0,1
905,C++;Data Analysis;Java,1,68.38,3,3,1
906,C++;Java,4,97.96,4,3,0
907,C++;Java;Machine Learning,5,62.43,9,2,1
908,Data Analysis;Java,4,95.93,4,3,1
909,Python;Machine Learning,5,72.18,1,1,0
910,C++;Machine Learning,0,80.01,2,1,1
911,Java;C++;Data Analysis,4,76.89,3,1,1
912,Java;SQL,0,66.87,9,1,1
913,Python;C++;SQL,3,74.33,5,0,0
914,Machine Learning,1,67.72,5,1,1
915,Java;Python;SQL,5,68.16,1,1,0
916,Data Analysis;Machine Learning,1,67.48,1,1,1
917,Python;Data Analysis;Java,0,79.56,8,4,0
918,Data Analysis;Machine Learning;Java,5,91.92,1,2,0
919,Java;SQL,1,82.76,1,2,1
920,Python;Java,4,95.73,2,1,1
921,Data Analysis,2,85.46,8,1,1
922,Data Analysis,0,87.57,5,2,1
923,Java;Machine Learning,1,86.7,5,3,0
924,Java;C++;Data Analysis,0,77.98,9,4,0
925,SQL;Data Analysis;C++,0,87.57,4,4,0
926,Machine Learning;SQL,5,62.79,6,3,0
927,SQL;Data Analysis,5,94.39,3,1,0
928,C++;Data Analysis;Python,2,91.11,9,2,1
929,C++;SQL;Java,4,69.81,9,4,1
930,SQL;C++,0,90.72,2,3,1
931,Machine Learning,1,60.51,6,3,1
932,Data Analysis,3,68.69,9,0,0
933,Python,0,62.61,0,3,1
934,Machine Learning;Data Analysis,0,91.21,5,0,1
935,Data Analysis;C++;SQL,2,90.23,1,0,1
936,Java,4,92.55,1,4,0
937,Java;C++,3,60.18,7,1,0
938,Java;C++;SQL,5,80.05,2,1,1
939,C++;Data Analysis,5,88.19,8,3,0
940,Java;SQL,1,66.22,3,2,1
941,Java,3,85.99,5,2,0
942,Machine Learning;C++;Java,5,63.36,0,0,1
943,Data Analysis;Python;Machine Learning,1,67.25,9,3,0
944,Data Analysis,4,79.03,9,3,0
945,Python,1,86.14,2,1,1
946,Java;Data Analysis,5,65.83,3,2,0
947,Data Analysis,2,67.41,4,4,0
948,Python,2,68.18,0,3,1
949,Machine Learning,2,69.55,3,3,1
950,SQL;Python,5,69.06,4,1,0
951,Data Analysis;Machine Learning;C++,2,75.81,3,4,1
952,C++;Python;Machine Learning,3,86.15,9,4,0
953,Machine Learning;C++;Python,4,77.52,9,4,0
954,Machine Learning,1,91.04,6,4,1
955,SQL;Machine Learning;Data Analysis,1,88.77,7,2,1
956,Machine Learning,5,65.06,7,0,0
957,Data Analysis;C++;Java,2,61.95,2,4,1
958,Python,2,95.12,4,0,1
959,Java;Data Analysis;Machine Learning,0,63.19,9,0,1
960,Machine Learning;SQL;Data Analysis,4,65.93,7,1,1
961,C++;Python,3,60.89,6,4,1
962,C++;Data Analysis,1,85.13,8,2,1
963,Java;Data Analysis;SQL,0,83.29,9,1,0
964,Python;Data Analysis;Machine Learning,0,99.48,6,1,0
965,C++;Data Analysis,5,95.48,1,0,1
966,C++;Python;Machine Learning,1,76.43,3,3,1
967,Java;Python;C++,5,74.86,7,2,0
968,Data Analysis;SQL,3,71.87,8,4,0
969,Python;Machine Learning;Data Analysis,0,66.1,6,4,1
970,Java,0,65.52,4,2,1
971,Machine Learning;C++;SQL,4,65.29,0,4,1
972,Python,3,64.56,8,3,1
973,SQL;Machine Learning;Python,0,69.62,5,3,1
974,SQL,3,72.27,1,4,0
975,Java,1,98.46,9,1,0
976,Java;C++;Python,2,83.14,9,4,0
977,Java;Machine Learning,0,99.5,1,4,1
978,Machine Learning,4,74.9,9,2,1
979,Data Analysis;Machine Learning,1,78.31,0,3,0
980,C++;Java,3,72.98,3,1,0
981,Data Analysis;Python;SQL,5,67.32,9,2,0
982,Python,1,65.73,1,2,1
983,Java;Python,0,97.8,9,1,0
984,Machine Learning;Data Analysis,3,99.47,8,1,0
985,C++;SQL;Python,2,61.8,1,2,0
986,SQL;C++;Machine Learning,1,66.01,8,4,1
987,SQL,0,76.94,0,1,0
988,C++;Data Analysis;Java,4,67.45,6,0,1
989,Machine Learning;C++;Python,5,74.56,5,1,0
990,SQL;Java;Python,3,65.16,5,2,0
991,SQL,1,78.26,1,0,0
992,C++,1,70.87,0,2,0
993,Data Analysis;Java;C++,2,74.08,9,3,1
994,SQL;Python,2,63.77,7,3,0
995,Python,4,77.13,7,4,1
996,C++;SQL,5,99.33,1,1,1
997,Python;Java,4,73.15,3,2,0
998,Java,0,95.06,3,0,1
999,C++;Machine Learning,0,93.73,1,1,1
1000,Machine Learning;C++;Python,4,98.08,8,4,1
1001,Python,5,91.6,3,2,0
1002,Machine Learning;Python,4,86.38,3,2,1
1003,Machine Learning;SQL;C++,5,94.26,3,3,1
1004,SQL,5,63.03,4,4,1
1005,C++;Python,3,78.51,9,2,0
1006,Machine Learning;Java;Data Analysis,5,99.57,7,3,0
1007,C++;Java;Machine Learning,2,90.78,3,3,0
1008,SQL;Data Analysis,5,98.48,2,0,1
1009,Java;Python,5,91.19,0,4,1
1010,C++,5,95.0,1,4,0
1011,C++;SQL,0,88.26,3,2,1
1012,Python;SQL,2,90.42,8,0,0
1013,Java;C++,2,80.93,0,1,0
1014,Machine Learning;Java;C++,4,96.97,5,2,0
1015,Java,3,93.0,5,3,0
1016,Python;C++,5,93.76,9,1,1
1017,Machine Learning;C++,1,86.92,2,1,0
1018,C++;SQL,3,72.18,9,2,1
1019,Data Analysis;Machine Learning,3,61.43,8,0,1
1020,SQL,2,97.43,9,4,0
1021,Machine Learning;Java,3,83.44,2,0,1
1022,SQL;Java,5,71.93,0,2,1
1023,SQL;Data Analysis,5,65.97,1,4,1
1024,Data Analysis;C++;Java,0,93.18,3,1,1
1025,C++;SQL,5,93.46,3,3,1
1026,SQL;Python,5,92.58,1,0,0
1027,Java;Machine Learning;Data Analysis,2,85.8,9,4,1
1028,Machine Learning;Python;C++,5,74.64,5,0,0
1029,Java;C++;SQL,0,72.16,5,4,1
1030,Python;C++;Machine Learning,1,60.34,2,3,1
1031,Data Analysis,2,93.34,0,2,0
1032,Java;SQL,1,63.5,9,2,1
1033,Java;C++;Machine Learning,2,85.23,8,4,0
1034,C++,4,80.16,3,4,1
1035,C++;Machine Learning;Data Analysis,3,81.07,8,2,0
1036,Machine Learning;C++;Python,4,97.07,4,1,1
1037,Data Analysis;Machine Learning,5,61.26,6,1,0
1038,Data Analysis;Python;Machine Learning,1,90.94,2,1,0
1039,Data Analysis,5,62.08,2,3,0
1040,SQL;Java;Python,3,61.53,7,4,0
1041,Data Analysis;C++;SQL,2,77.19,0,0,0
1042,Python;Data Analysis,3,62.52,7,0,0
1043,SQL,0,91.57,7,4,1
1044,Machine Learning,3,81.18,2,2,1
1045,Machine Learning;Data Analysis;Java,0,61.16,0,4,0
1046,SQL;C++,3,61.62,8,1,0
1047,Data Analysis;Machine Learning,0,84.51,3,1,1
1048,Machine Learning;Java;SQL,1,92.24,6,0,1
1049,C++,5,77.51,8,4,1
1050,SQL,5,82.18,2,0,0
1051,Python;Data Analysis,4,91.99,4,2,0
1052,Java;SQL;Machine Learning,5,84.42,9,3,0
1053,C++;Java,2,68.99,2,3,1
1054,C++;SQL;Data Analysis,3,84.52,4,2,0
1055,C++,4,85.13,1,1,0
1056,Data Analysis;C++;SQL,2,89.36,3,1,0
1057,SQL,2,84.83,1,1,1
1058,Data Analysis,0,98.77,2,0,1
1059,Python,5,67.89,4,0,1
1060,Data Analysis;Python,1,98.04,8,3,0
1061,Java;Data Analysis;Machine Learning,1,81.53,2,1,1
1062,Java;SQL;C++,4,86.88,9,1,1
1063,Java;C++,1,63.98,5,2,0
1064,Java;Data Analysis;C++,3,75.22,3,3,1
1065,Python;Machine Learning,1,90.78,3,0,0
1066,C++,4,88.28,9,3,0
1067,C++;Data Analysis;Python,1,61.61,9,1,0
1068,Java;Data Analysis;SQL,3,81.86,4,1,0
1069,Python;Machine Learning;Data Analysis,0,63.53,6,0,1
1070,Java;SQL;Machine Learning,4,99.83,3,0,0
1071,C++,0,95.89,7,3,1
1072,SQL,0,60.84,8,4,1
1073,C++;Machine Learning;SQL,0,94.35,8,1,1
1074,C++;Machine Learning;Data Analysis,2,96.78,8,1,0
1075,Python;SQL;Machine Learning,5,74.14,1,4,0
1076,Machine Learning;Java,2,88.78,2,3,0
1077,Data Analysis;SQL;Python,5,77.68,4,2,1
1078,Java;SQL;Python,0,86.21,0,2,0
1079,SQL,4,73.61,3,1,0
1080,Java,5,72.9,4,2,0
1081,Data Analysis;Java,3,76.98,8,3,1
1082,C++;Data Analysis;Java,3,65.82,7,2,0
1083,C++;Data Analysis;Java,1,93.25,0,0,1
1084,Data Analysis;Machine Learning,5,73.95,2,3,0
1085,Data Analysis;Java;Machine Learning,4,76.01,2,4,0
1086,SQL;Java,2,95.76,5,1,1
1087,SQL,0,79.86,3,3,1
1088,Machine Learning;Python,1,81.77,3,2,0
1089,Python;C++,3,98.26,0,3,1
1090,Java,2,95.47,9,4,1
1091,Machine Learning;Data Analysis,2,66.78,3,3,0
1092,C++;Data Analysis;Machine Learning,0,78.93,0,4,1
1093,Data Analysis;C++,5,98.85,4,4,1
1094,Java;Python,3,74.89,2,3,1
1095,Python;Java;SQL,4,74.86,9,1,0
1096,SQL,2,67.8,4,1,0
1097,Machine Learning,0,64.57,2,2,0
1098,Java;C++,4,89.61,4,3,0
1099,Data Analysis;C++;Python,5,90.8,3,3,0
1100,Python;SQL;Machine Learning,3,98.76,8,0,0
1101,Python;C++;Java,5,90.94,5,1,0
1102,Python;Java,2,69.73,9,4,0
1103,Python;C++,4,61.6,1,0,0
1104,SQL;Python,4,99.42,0,3,0
1105,Python;Java,4,73.62,0,0,1
1106,Data Analysis,2,72.48,0,1,1
1107,Data Analysis;SQL;C++,2,96.24,8,3,0
1108,Machine Learning,5,83.4,4,1,1
1109,Java,1,68.59,3,0,0
1110,Python,5,95.56,9,2,1
1111,SQL;Machine Learning;Data Analysis,3,99.73,4,4,0
1112,Machine Learning;Java;SQL,0,63.47,8,4,0
1113,SQL;Data Analysis;Machine Learning,4,94.49,2,2,1
1114,Data Analysis;Python;Java,1,75.62,2,2,1
1115,Python;SQL,0,80.96,1,2,1
1116,Java;Data Analysis;Machine Learning,1,96.59,7,1,0
1117,Data Analysis,5,98.94,6,3,0
1118,Java;C++,2,70.49,1,2,1
1119,Java;Machine Learning,4,68.51,3,1,0
1120,SQL;C++;Machine Learning,5,63.22,6,0,1
1121,Python;Data Analysis,0,82.47,0,0,0
1122,Machine Learning;SQL,0,60.54,0,2,1
1123,SQL;C++;Machine Learning,0,76.48,7,0,0
1124,Machine Learning;Python,0,62.94,5,2,0
1125,Python;C++;SQL,0,76.21,1,0,0
1126,Machine Learning,1,61.6,9,0,1
1127,Java;C++,5,93.41,9,3,1
1128,C++,4,68.39,0,3,1
1129,SQL;Data Analysis,2,73.13,2,0,1
1130,Machine Learning;Data Analysis,2,94.8,3,3,0
1131,Machine Learning,5,89.85,4,2,1
1132,SQL;Python,5,68.76,9,4,1
1133,Python,2,62.88,2,2,0
1134,C++;Python;Machine Learning,2,88.63,4,3,0
1135,C++,1,75.63,6,1,1
1136,Python;C++,3,90.64,8,0,1
1137,Data Analysis,4,77.81,4,3,1
1138,Data Analysis,0,73.84,3,3,0
1139,Java;SQL,3,78.05,9,3,0
1140,Data Analysis,5,89.94,8,2,1
1141,SQL;Python,2,96.09,7,0,1
1142,Data Analysis;Java,3,61.99,4,4,1
1143,C++,4,80.96,8,3,1
1144,SQL;Java;C++,5,61.31,8,1,0
1145,Python;Data Analysis;Machine Learning,0,78.74,0,0,0
1146,C++,0,95.41,5,4,1
1147,Java,4,74.46,4,1,1
1148,Java;Machine Learning;C++,4,97.3,5,4,0
1149,Python,2,85.22,9,4,0
1150,SQL;Python;C++,0,97.37,2,0,1
1151,Java;C++;Python,5,90.29,2,2,0
1152,C++,3,64.14,9,1,0
1153,Data Analysis,5,69.25,4,3,0
1154,Python,1,75.77,6,4,0
1155,SQL;Data Analysis,1,66.8,3,1,1
1156,C++,4,79.8,5,0,0
1157,Data Analysis,2,78.85,4,1,1
1158,Java;Python;Machine Learning,1,98.25,1,3,0
1159,Data Analysis;Java;C++,0,77.35,0,3,0
1160,Data Analysis;Java,5,91.43,5,0,1
1161,Data Analysis;Java;C++,5,97.68,4,1,0
1162,Data Analysis;C++;Java,4,95.08,8,2,1
1163,Python,3,68.35,6,2,1
1164,Python,4,79.84,0,4,0
1165,Data Analysis;C++;SQL,3,73.91,9,4,1
1166,SQL;Java,4,75.99,5,1,1
1167,SQL,4,74.43,6,4,0
1168,Python;Java;SQL,4,93.05,2,3,1
1169,Python;SQL;Java,3,78.09,8,0,0
1170,Machine Learning;Data Analysis;Java,3,80.95,1,4,1
1171,C++;SQL;Python,4,99.3,0,2,1
1172,C++,1,62.4,9,3,0
1173,Python;Java,2,79.52,9,2,1
1174,Data Analysis;Machine Learning,2,90.96,8,4,0
1175,Machine Learning,2,66.05,6,4,0
1176,SQL,3,84.46,9,3,1
1177,Java;C++,3,69.58,0,2,1
1178,C++;SQL;Java,1,94.7,3,0,0
1179,Python;Data Analysis,2,73.08,9,0,0
1180,Python;Data Analysis;SQL,2,73.16,2,3,1
1181,Python,4,83.93,6,4,1
1182,C++,3,67.34,4,3,0
1183,SQL;Machine Learning;C++,2,71.4,8,2,1
1184,Data Analysis;C++,5,76.67,2,0,0
1185,Data Analysis,1,74.15,5,4,1
1186,Machine Learning;Data Analysis;Java,5,81.0,9,2,0
1187,Python;SQL,5,83.99,1,0,1
1188,Machine Learning,1,82.67,2,0,1
1189,Java,5,86.17,3,1,1
1190,SQL;C++;Python,2,72.31,5,4,0
1191,Data Analysis;C++,3,65.06,0,3,1
1192,Java;Python;Data Analysis,1,90.43,5,1,0
1193,C++,4,94.03,3,0,0
1194,C++,5,70.28,7,4,1
1195,Machine Learning;Python;SQL,1,76.28,8,4,1
